Station,snow_1980s,snow_1990s,change_snow,snwd_1980s,snwd_1990s,change_snwd
USC00133438,7.2088888888888905,9.364444444444445,-2.155555555555554,52.177777777777784,33.07333333333334,-19.104444444444447
USC00133473,10.066666666666666,13.826666666666664,-3.759999999999998,39.36444444444445,52.437777777777775,13.073333333333323
USC00133487,10.802222222222222,15.686666666666667,-4.884444444444446,48.48444444444444,52.993333333333325,4.508888888888883
USC00133509,8.04,11.813333333333334,-3.773333333333335,107.98666666666665,48.288888888888884,-59.697777777777766
USC00133517,14.664444444444445,81.78,-67.11555555555556,104.23555555555554,57.13555555555556,-47.09999999999997
USC00133584,34.51777777777778,35.09111111111111,-0.5733333333333306,63.84666666666667,66.32888888888888,2.4822222222222123
USC00133632,10.795555555555554,12.788888888888888,-1.993333333333334,40.89111111111111,38.46944444444444,-2.421666666666667
USC00133718,10.415555555555555,16.17777777777778,-5.762222222222226,55.260000000000005,53.337777777777774,-1.9222222222222314
USC00133909,10.33777777777778,10.706666666666667,-0.36888888888888616,70.3622222222222,63.57777777777777,-6.784444444444432
USC00133985,13.824444444444442,9.366666666666665,4.4577777777777765,46.4511111111111,45.69555555555556,-0.7555555555555458
USC00134038,7.962222222222221,10.700000000000001,-2.7377777777777803,52.34666666666667,47.49333333333333,-4.853333333333339
USC00134049,10.855555555555554,10.088888888888889,0.7666666666666657,45.873333333333335,43.93333333333334,-1.9399999999999977
USC00134063,7.757777777777778,25.67111111111111,-17.91333333333333,50.07333333333334,32.251111111111115,-17.822222222222223
USC00134101,9.662222222222221,11.144444444444446,-1.4822222222222248,37.184444444444445,31.535555555555554,-5.648888888888891
USC00134142,11.508888888888889,41.715555555555554,-30.206666666666663,69.58888888888889,85.37777777777778,15.788888888888891
USC00134228,7.031111111111111,9.044444444444446,-2.0133333333333354,54.522222222222226,37.120000000000005,-17.40222222222222
USC00134381,27.06444444444445,6.660000000000001,20.40444444444445,33.26888888888889,58.61777777777778,25.348888888888894
USC00134389,15.308888888888887,16.22,-0.9111111111111114,86.27333333333334,53.81333333333332,-32.46000000000002
USC00134502,9.004444444444445,38.79333333333334,-29.78888888888889,66.73777777777778,62.64666666666667,-4.091111111111111
USC00134561,11.324444444444442,32.61555555555556,-21.291111111111118,100.96444444444444,87.1888888888889,-13.775555555555542
USC00134585,8.395555555555555,10.024444444444446,-1.6288888888888913,34.38888888888889,23.95111111111111,-10.437777777777782
USC00134620,10.933333333333334,11.03111111111111,-0.09777777777777708,47.44444444444445,50.177777777777784,2.7333333333333343
USC00134705,34.306666666666665,31.868888888888893,2.4377777777777716,46.464444444444446,47.32,0.8555555555555543
USC00134735,28.766666666666673,12.26666666666667,16.500000000000004,47.09555555555556,92.20222222222222,45.106666666666655
USC00134758,11.082222222222223,24.924444444444447,-13.842222222222224,57.1088888888889,21.313333333333333,-35.795555555555566
USC00134894,7.675555555555556,10.246666666666666,-2.57111111111111,50.88,34.16222222222222,-16.717777777777783
USC00135086,13.006666666666666,10.515555555555556,2.4911111111111097,47.620000000000005,51.43777777777778,3.8177777777777777
USC00135123,9.462222222222222,9.613333333333333,-0.15111111111111164,44.85777777777778,38.98666666666667,-5.871111111111105
USC00135131,12.6,40.72888888888889,-28.128888888888888,104.02000000000001,49.63111111111111,-54.3888888888889
USC00135198,8.257777777777779,10.817777777777778,-2.5599999999999987,39.519999999999996,42.40666666666667,2.8866666666666774
USC00135230,13.09111111111111,34.36888888888889,-21.27777777777778,113.09555555555555,57.63333333333334,-55.46222222222221
USC00135493,19.157777777777778,89.12888888888888,-69.9711111111111,120.68000000000002,71.01333333333334,-49.666666666666686
USC00135650,6.859999999999999,12.288888888888891,-5.428888888888892,80.9222222222222,47.11555555555556,-33.80666666666664
USC00135769,5.9111111111111105,11.597777777777779,-5.686666666666668,95.19999999999999,13.324444444444444,-81.87555555555555
USC00135796,9.011111111111111,10.371111111111112,-1.3600000000000012,33.97555555555556,78.72888888888889,44.75333333333333
USC00135837,8.20888888888889,54.486666666666665,-46.27777777777777,71.52222222222223,29.182222222222226,-42.34
USC00135952,12.657777777777778,13.593333333333334,-0.9355555555555561,55.724444444444444,61.98,6.255555555555553
USC00135992,16.700000000000003,35.66222222222222,-18.962222222222216,73.00222222222223,78.9,5.897777777777776
USC00136103,11.366666666666665,19.131111111111114,-7.7644444444444485,112.84,66.04666666666667,-46.79333333333334
USC00136151,31.406666666666666,9.03111111111111,22.375555555555557,37.535555555555554,70.60666666666667,33.071111111111115
USC00136200,13.00888888888889,28.26,-15.251111111111111,107.47333333333333,58.419999999999995,-49.053333333333335
USC00136243,10.564444444444444,11.466666666666665,-0.9022222222222211,40.31999999999999,35.86,-4.459999999999994
USC00136305,11.417777777777777,13.391111111111112,-1.9733333333333345,51.70666666666666,58.355555555555554,6.648888888888891
USC00136316,9.957777777777777,41.65777777777778,-31.700000000000003,80.50666666666666,61.339999999999996,-19.166666666666664
USC00136327,11.508888888888887,13.057777777777778,-1.5488888888888912,80.44222222222223,49.05777777777777,-31.384444444444455
USC00136527,12.542222222222223,11.34888888888889,1.1933333333333334,38.05333333333333,35.48444444444445,-2.5688888888888783
USC00136566,9.715555555555557,28.551111111111105,-18.835555555555548,105.83999999999999,37.43333333333334,-68.40666666666665
USC00136719,11.29111111111111,59.04722222222222,-47.75611111111111,92.475,45.87777777777778,-46.597222222222214
USC00136800,9.802222222222222,16.853333333333335,-7.051111111111114,107.03555555555556,92.13333333333334,-14.902222222222221
USC00136910,9.9,11.479999999999999,-1.5799999999999983,44.01555555555556,44.90666666666666,0.8911111111111012
USC00136940,8.173333333333332,9.98,-1.8066666666666684,42.25555555555555,32.47222222222222,-9.783333333333331
USC00137147,12.637777777777776,30.919999999999998,-18.282222222222224,64.88666666666667,55.38444444444444,-9.50222222222223
USC00137161,10.184444444444447,12.706666666666669,-2.522222222222222,45.66888888888889,42.06666666666666,-3.602222222222224
USC00137312,8.48,17.06666666666667,-8.58666666666667,50.36222222222222,47.61777777777778,-2.74444444444444
USC00137386,13.068888888888887,25.78222222222222,-12.713333333333333,66.44888888888889,59.4,-7.048888888888889
USC00137594,12.435555555555556,12.908888888888885,-0.47333333333332916,47.62222222222222,53.102222222222224,5.480000000000004
USC00137613,6.662222222222221,8.566666666666666,-1.9044444444444455,58.36444444444444,27.251111111111108,-31.11333333333333
USC00137664,13.559999999999999,23.69777777777778,-10.137777777777782,86.99555555555555,53.78888888888889,-33.20666666666666
USC00137669,7.084444444444445,12.488888888888889,-5.404444444444444,36.339999999999996,25.284444444444443,-11.055555555555554
USC00137678,9.697777777777777,34.111111111111114,-24.413333333333338,73.63777777777777,36.35333333333333,-37.28444444444444
USC00137700,11.375555555555552,12.837777777777779,-1.462222222222227,51.602222222222224,48.011111111111106,-3.5911111111111182
USC00137726,11.904444444444442,46.957777777777785,-35.05333333333334,95.70888888888888,51.7,-44.008888888888876
USC00137844,14.302222222222222,88.82000000000001,-74.51777777777778,78.61111111111111,45.99999999999999,-32.61111111111112
USC00137979,10.535555555555556,12.57777777777778,-2.0422222222222235,51.720000000000006,48.93333333333334,-2.786666666666669
USC00138026,19.279999999999994,10.36222222222222,8.917777777777774,81.29333333333334,59.062222222222225,-22.23111111111111
USC00138266,10.77111111111111,25.302222222222223,-14.531111111111112,76.94222222222223,34.56666666666666,-42.375555555555565
USC00138296,25.0,12.8,12.2,31.47111111111111,48.95555555555556,17.484444444444453
USC00138339,10.415555555555555,51.70833333333333,-41.29277777777777,74.45555555555555,83.91111111111111,9.455555555555563
USC00138568,9.644444444444446,32.415555555555564,-22.771111111111118,61.480000000000004,51.5,-9.980000000000004
USC00138668,9.620000000000001,79.70666666666668,-70.08666666666667,92.77333333333334,32.331111111111106,-60.442222222222235
USC00138688,6.737777777777777,7.782222222222222,-1.0444444444444452,42.03777777777778,23.75777777777778,-18.279999999999998
USC00138755,34.23555555555555,17.668888888888894,16.566666666666656,105.84,103.23333333333332,-2.6066666666666833
USC00138806,10.83111111111111,10.486666666666668,0.34444444444444144,45.30222222222223,43.12888888888889,-2.173333333333339
USC00139067,10.564444444444444,24.244444444444444,-13.68,46.31333333333333,54.14,7.826666666666668
USC00139132,8.02,48.37555555555556,-40.355555555555554,82.98666666666665,31.844444444444445,-51.1422222222222
USC00139750,7.5,15.99111111111111,-8.49111111111111,46.051111111111105,51.33111111111111,5.280000000000008
USC00140010,5.34,30.26444444444444,-24.92444444444444,79.43333333333332,11.948888888888888,-67.48444444444443
USC00140201,5.480000000000001,30.715555555555557,-25.235555555555557,45.61777777777778,19.953333333333333,-25.66444444444445
USC00140313,24.330555555555556,82.88,-58.54944444444444,91.28,49.7,-41.58
USC00140365,13.52777777777778,39.35111111111111,-25.82333333333333,88.55277777777778,44.925925925925924,-43.62685185185185
USC00140405,5.068888888888888,8.215555555555557,-3.146666666666669,23.448888888888884,17.295555555555556,-6.153333333333329
USC00140439,6.611111111111112,22.80666666666667,-16.195555555555558,117.88,41.08444444444444,-76.79555555555555
USC00140447,2.7972222222222225,4.288888888888889,-1.4916666666666663,21.582222222222224,10.427777777777777,-11.154444444444447
USC00140682,7.5711111111111125,31.635555555555563,-24.06444444444445,90.38444444444445,33.43333333333334,-56.95111111111112
USC00140693,6.511111111111111,6.6177777777777775,-0.10666666666666647,96.88000000000001,32.70444444444444,-64.17555555555558
USC00140800,4.55,15.62777777777778,-11.07777777777778,30.675000000000004,11.577777777777776,-19.09722222222223
USC00140865,41.64888888888889,8.92222222222222,32.726666666666674,22.515555555555558,34.83111111111111,12.315555555555555
USC00140877,12.657777777777781,47.90888888888888,-35.2511111111111,74.06666666666665,26.07555555555556,-47.99111111111109
USC00140957,8.02888888888889,12.931111111111113,-4.902222222222223,98.28,14.604444444444445,-83.67555555555556
USC00141029,31.119999999999997,23.311111111111114,7.808888888888884,114.84444444444445,53.86666666666666,-60.97777777777779
USC00141351,25.93333333333333,12.23777777777778,13.69555555555555,63.202222222222225,31.640000000000004,-31.56222222222222
USC00141371,5.93111111111111,5.56,0.3711111111111105,32.288888888888884,42.904444444444444,10.61555555555556
USC00141383,5.18,23.70666666666667,-18.52666666666667,126.0,40.493333333333325,-85.50666666666667
USC00141395,16.291666666666668,20.735555555555557,-4.443888888888889,83.16,47.82777777777778,-35.332222222222214
USC00141408,8.782222222222222,9.07333333333333,-0.29111111111110866,28.206666666666667,19.166666666666664,-9.040000000000003
USC00141435,5.375,6.546666666666667,-1.1716666666666669,80.98444444444445,35.97777777777778,-45.00666666666667
USC00141522,6.657777777777777,54.61555555555556,-47.957777777777785,51.8711111111111,19.966666666666665,-31.904444444444433
USC00141559,5.208888888888889,6.873333333333335,-1.6644444444444462,28.17111111111111,18.704444444444444,-9.466666666666665
USC00141612,5.822222222222221,8.42,-2.597777777777779,27.83777777777778,17.244444444444444,-10.593333333333337
USC00141699,8.533333333333335,11.16,-2.626666666666665,33.06666666666667,28.077777777777776,-4.988888888888894
USC00141704,4.2155555555555555,6.333333333333333,-2.1177777777777775,27.980555555555554,14.983333333333333,-12.997222222222222
USC00141730,6.199999999999999,38.715555555555554,-32.51555555555555,64.98222222222222,54.483333333333334,-10.498888888888885
USC00141740,5.2,37.14,-31.94,45.98222222222223,9.44,-36.54222222222223
USC00141858,12.915555555555557,13.795555555555557,-0.8800000000000008,31.419999999999995,25.384444444444444,-6.0355555555555505
USC00141867,5.9399999999999995,7.462222222222223,-1.522222222222224,21.29555555555556,10.011111111111111,-11.284444444444448
USC00141874,105.81111111111112,124.4888888888889,-18.677777777777777,,,
USC00142086,27.797777777777775,7.951111111111111,19.846666666666664,28.977777777777778,52.08,23.10222222222222
USC00142213,6.739999999999999,8.542222222222222,-1.8022222222222224,103.58,27.686666666666667,-75.89333333333333
USC00142401,24.2,20.94,3.259999999999998,45.644444444444446,30.75,-14.894444444444446
USC00142430,16.339999999999996,28.82888888888889,-12.488888888888894,61.31999999999999,31.919999999999995,-29.4
USC00142432,5.493333333333334,7.242222222222222,-1.7488888888888878,90.28666666666668,19.860000000000003,-70.42666666666668
USC00142452,20.053333333333335,68.01555555555555,-47.962222222222216,100.63111111111112,45.08,-55.551111111111126
USC00142459,41.90444444444444,24.17111111111111,17.733333333333327,43.39777777777778,38.851111111111116,-4.546666666666667
USC00142548,28.564444444444444,85.19999999999999,-56.63555555555554,85.48518518518517,43.67999999999999,-41.80518518518518
USC00142574,7.35,17.177777777777777,-9.827777777777778,116.65333333333334,20.03888888888889,-96.61444444444444
USC00142602,13.306666666666667,7.022222222222223,6.284444444444444,19.524444444444445,21.784444444444443,2.259999999999998
USC00142622,4.731111111111111,16.215555555555557,-11.484444444444446,40.900000000000006,12.304444444444446,-28.59555555555556
USC00142686,34.52777777777778,53.0088888888889,-18.48111111111112,80.11111111111111,52.922222222222224,-27.18888888888889
USC00142773,23.78888888888889,14.428888888888888,9.360000000000003,99.58666666666666,49.35,-50.23666666666666
USC00142835,5.015555555555555,4.864444444444445,0.15111111111111075,9.98,15.055555555555554,5.075555555555553
USC00142872,26.633333333333333,8.10666666666667,18.526666666666664,35.53333333333334,47.62888888888889,12.09555555555555
USC00142894,47.386111111111106,4.08,43.30611111111111,27.39111111111111,62.28333333333333,34.89222222222222
USC00142980,14.048888888888888,11.724444444444448,2.32444444444444,80.37555555555556,38.248888888888885,-42.12666666666668
USC00143008,5.986111111111112,6.282222222222222,-0.2961111111111103,35.54888888888889,14.2,-21.34888888888889
USC00143037,42.888888888888886,60.42,-17.531111111111116,91.84,55.06666666666666,-36.77333333333334
USC00143074,36.10888888888889,27.693333333333335,8.415555555555557,79.1,32.46666666666666,-46.63333333333333
USC00143100,5.193333333333333,8.075555555555557,-2.8822222222222234,26.860000000000003,22.924444444444447,-3.935555555555556
USC00143175,5.582222222222222,7.553333333333333,-1.971111111111111,40.27777777777778,23.666666666666668,-16.61111111111111
USC00143218,7.462222222222223,8.057777777777778,-0.5955555555555545,23.840000000000003,26.117777777777782,2.2777777777777786
USC00143239,5.13777777777778,23.682222222222222,-18.544444444444444,67.33111111111111,21.362222222222222,-45.96888888888889
USC00143248,3.4866666666666672,37.79333333333333,-34.306666666666665,74.01333333333334,12.357777777777779,-61.65555555555556
USC00143523,86.23333333333333,125.46666666666664,-39.233333333333306,125.87777777777778,113.53111111111109,-12.346666666666692
USC00143527,7.168888888888887,7.695555555555555,-0.5266666666666682,32.83333333333333,22.23777777777778,-10.59555555555555
USC00143554,5.975555555555555,24.33777777777778,-18.362222222222226,32.71111111111111,25.60888888888889,-7.102222222222217
USC00143594,6.833333333333334,15.515555555555556,-8.682222222222222,21.922222222222224,22.862222222222222,0.9399999999999977
USC00143634,6.388888888888888,52.42222222222222,-46.03333333333333,81.2,17.635555555555555,-63.56444444444445
USC00143665,30.95111111111111,14.2,16.75111111111111,40.27777777777778,43.3911111111111,3.1133333333333226
USC00143759,6.139999999999999,7.553333333333333,-1.413333333333334,22.75777777777778,12.444444444444443,-10.313333333333336
USC00143810,13.795555555555557,22.282222222222224,-8.486666666666666,32.464444444444446,31.313333333333333,-1.1511111111111134
USC00143822,13.346666666666668,5.317777777777778,8.02888888888889,12.242222222222221,25.74722222222222,13.504999999999999
USC00143837,15.213333333333333,6.9,8.313333333333333,25.862222222222222,40.01777777777778,14.155555555555559
USC00143847,5.048888888888888,21.575555555555557,-16.52666666666667,70.3,9.508888888888889,-60.79111111111111
USC00143855,6.05111111111111,73.91999999999999,-67.86888888888888,98.28,41.720000000000006,-56.559999999999995
USC00143929,32.62592592592593,126.0,-93.37407407407407,,,
USC00143930,6.168888888888889,8.369444444444445,-2.2005555555555567,18.069444444444443,11.724999999999998,-6.344444444444445
USC00143954,5.102222222222222,4.14,0.9622222222222225,18.139999999999997,5.951111111111111,-12.188888888888886
USC00143984,15.561111111111112,53.57555555555556,-38.01444444444445,69.85999999999999,25.28055555555556,-44.57944444444443
USC00143997,5.617777777777779,7.217777777777776,-1.599999999999997,31.628888888888888,21.98,-9.648888888888887
USC00144087,6.442222222222222,32.15333333333333,-25.71111111111111,76.16888888888889,21.966666666666665,-54.20222222222222
USC00144089,6.404444444444444,36.24722222222222,-29.842777777777776,96.6,19.486666666666665,-77.11333333333333
USC00144104,5.431111111111112,53.39555555555555,-47.96444444444444,92.92444444444445,19.76,-73.16444444444444
USC00144178,23.422222222222224,4.553333333333333,18.86888888888889,29.013333333333332,30.215555555555557,1.2022222222222254
USC00144313,4.558333333333334,16.325000000000003,-11.76666666666667,35.25277777777778,9.852777777777778,-25.400000000000002
USC00144333,34.23333333333334,23.497777777777777,10.735555555555564,90.04666666666668,49.23333333333333,-40.813333333333354
USC00144357,24.195555555555554,69.88666666666667,-45.69111111111111,84.85333333333332,38.35777777777777,-46.495555555555555
USC00144464,5.471111111111111,8.408888888888887,-2.937777777777776,79.22222222222223,29.50444444444445,-49.71777777777778
USC00144530,4.815555555555556,8.913333333333332,-4.097777777777776,30.344444444444445,23.168888888888887,-7.175555555555558
USC00144559,13.428888888888888,8.29111111111111,5.137777777777778,20.606666666666666,21.235555555555557,0.6288888888888913
USC00144588,5.88,70.86666666666666,-64.98666666666666,106.6711111111111,33.8,-72.8711111111111
USC00144598,5.908888888888889,34.9,-28.99111111111111,103.14666666666668,53.760000000000005,-49.38666666666667
USC00144608,4.006666666666667,5.513333333333334,-1.5066666666666668,17.137777777777778,9.52,-7.617777777777778
USC00144665,7.38,39.748888888888885,-32.36888888888888,81.65111111111112,28.337777777777774,-53.31333333333335
USC00144695,14.47111111111111,8.72888888888889,5.742222222222221,91.22444444444446,41.50666666666667,-49.71777777777779
USC00144712,4.888888888888889,5.2,-0.3111111111111109,21.513333333333332,16.973333333333333,-4.539999999999999
USC00144857,9.324444444444447,9.162222222222223,0.1622222222222245,31.782222222222224,33.215555555555554,1.43333333333333
USC00144937,13.10888888888889,7.335555555555556,5.773333333333334,39.32,23.759999999999998,-15.560000000000002
USC00144972,7.337777777777776,7.8533333333333335,-0.5155555555555571,21.85333333333333,14.444444444444443,-7.408888888888889
USC00144982,6.462222222222222,10.45333333333333,-3.991111111111108,75.79999999999998,28.47111111111111,-47.32888888888887
USC00145039,44.8,85.12,-40.32000000000001,97.44,47.25,-50.19
USC00145063,17.233333333333334,23.673333333333336,-6.440000000000001,83.42444444444445,33.66666666666667,-49.757777777777775
USC00145115,32.20666666666666,15.540000000000003,16.66666666666666,57.151111111111106,30.67777777777777,-26.473333333333336
USC00145127,7.666666666666667,13.46888888888889,-5.802222222222222,42.995555555555555,32.49111111111112,-10.504444444444438
USC00145152,6.21111111111111,6.264444444444445,-0.053333333333334565,24.94222222222222,12.222222222222221,-12.719999999999999
USC00145171,5.2972222222222225,7.351111111111111,-2.0538888888888884,55.306666666666686,19.37222222222222,-35.934444444444466
USC00145173,3.8277777777777766,22.224444444444444,-18.39666666666667,101.09555555555555,7.561111111111112,-93.53444444444443
USC00145210,32.82222222222222,61.07555555555556,-28.253333333333337,37.431111111111115,57.891666666666666,20.46055555555555
USC00145306,18.70444444444444,23.273333333333333,-4.5688888888888926,55.215555555555554,35.58,-19.635555555555555
USC00145363,7.857777777777779,5.366666666666666,2.4911111111111124,17.76111111111111,15.206666666666667,-2.5544444444444423
USC00145463,3.6799999999999997,11.246666666666666,-7.566666666666666,75.84444444444443,21.804444444444446,-54.03999999999999
USC00145528,5.5711111111111125,14.837777777777779,-9.266666666666666,93.52000000000001,27.166666666666668,-66.35333333333334
USC00145536,16.863888888888887,36.38888888888889,-19.525000000000006,54.505555555555546,24.322222222222223,-30.183333333333323
USC00145539,4.348888888888888,5.028888888888889,-0.6800000000000006,25.639999999999997,12.006666666666668,-13.63333333333333
USC00145692,18.89333333333333,70.52444444444444,-51.63111111111111,105.84,36.75555555555555,-69.08444444444444
USC00145744,16.93888888888889,3.9466666666666668,12.992222222222223,65.57333333333334,39.71666666666667,-25.85666666666667
USC00145852,9.846666666666666,50.95555555555556,-41.1088888888889,44.56666666666667,32.495555555555555,-12.071111111111115
USC00145856,7.446666666666667,9.357777777777779,-1.9111111111111114,37.76222222222223,31.54,-6.2222222222222285
USC00145870,3.561111111111111,20.70888888888889,-17.14777777777778,74.18222222222222,23.51111111111111,-50.67111111111112
USC00145888,30.422222222222217,31.880000000000003,-1.4577777777777854,53.004444444444445,45.94444444444444,-7.060000000000002
USC00145906,7.584444444444445,9.50222222222222,-1.9177777777777756,94.26000000000002,42.17555555555556,-52.08444444444446
USC00145972,5.033333333333333,6.826666666666666,-1.793333333333333,30.9,14.302222222222222,-16.59777777777778
USC00146076,4.302222222222222,29.484444444444442,-25.18222222222222,87.31777777777776,44.888888888888886,-42.42888888888888
USC00146084,3.735555555555556,37.08,-33.34444444444444,55.39999999999999,22.96,-32.43999999999999
USC00146100,5.591111111111111,6.437777777777777,-0.8466666666666658,23.90666666666667,16.233333333333334,-7.673333333333336
USC00146115,12.85111111111111,26.86444444444445,-14.013333333333343,73.74,18.304444444444442,-55.43555555555555
USC00146128,4.688888888888888,13.264444444444445,-8.575555555555557,66.25333333333333,39.04444444444444,-27.208888888888893
USC00146209,3.7555555555555555,6.126666666666667,-2.3711111111111114,58.88222222222221,19.02222222222222,-39.85999999999999
USC00146242,5.330555555555556,4.115555555555556,1.2149999999999999,62.18222222222222,22.81111111111111,-39.37111111111111
USC00146333,6.677777777777779,6.986666666666666,-0.30888888888888744,20.75111111111111,12.366666666666665,-8.384444444444446
USC00146374,8.493333333333334,7.446666666666665,1.0466666666666686,37.17555555555556,34.815555555555555,-2.3600000000000065
USC00146414,5.758333333333334,4.377777777777778,1.3805555555555555,23.10888888888889,35.769444444444446,12.660555555555554
USC00146435,7.986666666666666,17.94166666666667,-9.955000000000004,38.233333333333334,27.880000000000003,-10.353333333333332
USC00146498,29.455555555555556,23.857777777777777,5.597777777777779,33.61777777777778,34.4,0.7822222222222166
USC00146549,6.135555555555555,8.793333333333333,-2.6577777777777776,72.03111111111112,36.65555555555555,-35.375555555555565
USC00146637,43.76888888888889,33.45333333333333,10.315555555555555,91.38666666666668,55.720000000000006,-35.66666666666668
USC00146808,18.826666666666664,13.784444444444443,5.042222222222222,99.96000000000001,42.98444444444444,-56.975555555555566
USC00147049,7.713333333333333,8.180000000000001,-0.46666666666666856,21.997777777777777,24.366666666666667,2.3688888888888897
